"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"7074","MIRTEC","EQ","MIRAE ASSET HANG SENG TECH ETF",0.01,1,"","",0,10,"INF769K01HS7",26.36,12.05,26.36,10,"","","",0,0,0,25.76,17.17,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAHKTECH"
"7083","STAHEA","EQ","STAR HEALTH ALLIED INS CO LTD",0.01,1,"","",0,10,"INE575P01011",647,353.6,940,353.6,"","","",0,0,0,442.7,295.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","STARHEALTH"
"709","COCREF","EQ","KOCHI  REFINERIES LTD",0.01,1,"","",0,10,"INE123A01012",0,0,249,11,"","","",0,0,0,0,0,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","COCHINREFN"
"7091","SEZGLA","EQ","SEJAL GLASS LIMITED",0.01,1,"","",0,10,"INE955I01044",678.95,290,678.95,1.5,"","","",0,0,0,363.85,329.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SEJALLTD"
"7098","SGBT57","GB","2.50% SOV. GOLD BOND 7 DEC 29",0.01,1,"","",0,4791,"IN0020210228",0,0,8795,4258.25,"","","",0,0,0,9333.17,7636.23,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBD29VIII"
"7100","VIKPP1","E1","VIKAS LIFECARE LTD PP RS 0.40",0.01,1,"","",0,1,"IN9161L01017",0,0,1.85,1.2,"","","",0,0,0,1.9,1.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VLIFEPP"
"7105","TEGIND","EQ","TEGA INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE011K01018",2328.9,1097.6,2328.9,397,"","","",0,0,0,1610.6,1073.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TEGA"
"7106","824K33","GS","8.24% G-SEC. 10 NOV 33",0.01,1,"","",0,100,"IN0020140052",0,0,116.5,96.25,"","","",0,0,0,118.75,107.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","824GS2033"
"7109","JULMOT","EQ","JULLUNDUR MOTOR AGENCY DELHI",0.01,1,"","",0,2,"INE412C01023",121,72.41,140.7,14.5,"","","",0,0,0,101.11,67.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JMA"
"7115","817L44","GS","8.17% G-SEC. 1 DEC 44",0.01,1,"","",0,100,"IN0020140078",0,0,125,95.5,"","","",0,0,0,117.09,105.94,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","817GS2044"
"7129","ZODENE","EQ","ZODIAC ENERGY LIMITED",0.01,1,"","",0,10,"INE761Y01019",816.5,350.6,816.5,5.63,"","","",0,0,0,465.7,381.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZODIAC"
"7136","772J55","GS","7.72% G-SEC. 26 OCT 55",0.01,1,"","",0,100,"IN0020150077",0,0,120,92.55,"","","",0,0,0,114.45,103.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","772GS2055"
"7139","759A26","GS","7.59% G-SEC. 11 JAN 26",0.01,1,"","",0,100,"IN0020150093",0,0,114,96,"","","",0,0,0,105.73,95.66,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","759GS2026"
"714","SHALIM","EQ","SHALBY LIMITED",0.01,1,"","",0,10,"INE597J01018",325,180.35,339.5,40.1,"","","",0,0,0,241.15,160.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHALBY"
"7145","ANARAT","EQ","ANAND RATHI WEALTH LIMITED",0.01,1,"","",0,5,"INE463V01026",2323,1690.65,2323,271.03,"","","",0,0,0,2224.8,1483.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ANANDRATHI"
"715","CLACHE","EQ","HEUBACH COLORANTS INDIA LTD",0.01,1,"","",0,10,"INE492A01029",733.9,354,1185,35.8,"","","",0,0,0,690.3,460.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HEUBACHIND"
"7154","AFTINF","BE","AFTEK LTD",0.01,1,"","",0,2,"INE796A01023",0,0,266,2.8,"","","",0,0,0,1.95,1.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AFTEK"
"7155","GLOTEC","BE","GLODYNE TECHNOSERVE LIMITED",0.01,1,"","",0,6,"INE932G01021",0,0,784.44,2.4,"","","",0,0,0,0.8,0.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GLODYNE"
"7156","INDFIL","BE","INDUS FILA LIMITED",0.01,1,"","",0,10,"INE025I01012",0,0,394.95,2.2,"","","",0,0,0,4.4,3.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDUSFILA"
"716","SHRAIN","BE","SHRADHA INFRAPROJECTS LIMITED",0.01,1,"","",0,2,"INE715Y01031",103.21,22.4,103.21,4.05,"","","",0,0,0,59.78,54.09,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHRADHA"
"7160","VXLIN","BE","BIRLA VXL INDIA LTD",0.01,1,"","",0,10,"INE471A01015",0,0,0,0,"","","",0,0,0,15.1,10.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VXL"
"7161","684L22","GS","6.84% G-SEC. 19 DEC 22",0.01,1,"","",0,100,"IN0020160050",0,0,0,0,"","","",0,0,0,103.48,93.64,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","684GS2022"
"7164","TYL22C","GS","364 DAY T-BILL 15 DEC 22",0.01,1,"","",0,100,"IN002021Z384",0,0,0,0,"","","",0,0,0,0,0,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D151222"
"7166","SPMINF","BE","SPML INFRA LIMITED",0.01,1,"","",0,2,"INE937A01023",302.9,92.6,599.5,3.05,"","","",0,0,0,167.62,151.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SPMLINFRA"
"7169","MICELE","EQ","MIC ELECTRONICS LIMITED",0.01,1,"","",0,2,"INE287C01037",114.79,36.85,217,0.35,"","","",0,0,0,61.15,55.32,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MICEL"
"7177","RATTRA","EQ","RATEGAIN TRAVEL TECHNOLOGIES",0.01,1,"","",0,1,"INE0CLI01024",859,469,921.7,235,"","","",0,0,0,606.4,404.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RATEGAIN"
"7179","SYNBN","EQ","SYNDICATE BANK",0.01,1,"","",0,10,"INE667A01018",46.6,12.55,180,8,"","","",0,0,0,18.15,12.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SYNDIBANK"
"7194","NUCHEM","BE","NUCHEM LTD",0.01,1,"","",0,10,"INE946A01016",0,0,37.75,0.9,"","","",0,0,0,2.15,1.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NUCHEM"
"7196","BHABO5","EQ","BHARAT BOND ETF APRIL 2032",0.01,1,"","",0,1000,"INF754K01OB1",1285,1128.32,1325.38,844,"","","",0,0,0,1467.82,978.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BBETF0432"
"7200","SHRPRO","EQ","SHRIRAM PROPERTIES LIMITED",0.01,1,"","",0,10,"INE217L01019",147.6,63.13,147.6,53,"","","",0,0,0,88.42,58.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHRIRAMPPS"
"7206","SREINF","BE","SREI INFRASTRUCTURE FINANCE LI",0.01,1,"","",0,10,"INE872A01014",5.6,1.85,161.89,1.85,"","","",0,0,0,2.2,2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SREINFRA"
"7208","717A28","GS","7.17% G-SEC. 8 JAN 28",0.01,1,"","",0,100,"IN0020170174",0,0,115,88.17,"","","",0,0,0,106.31,96.18,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","717GS2028"
"7213","JETFRE","BE","JET FREIGHT LOGISTICS LIMITED",0.01,1,"","",0,5,"INE982V01025",24.8,11.18,40.72,5.14,"","","",0,0,0,13.16,11.91,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JETFREIGHT"
"7214","737D23","GS","7.37% G-SEC. 16 APR 23",0.01,1,"","",0,100,"IN0020180025",0,0,113,87,"","","",0,0,0,102.9,93.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","737GS2023"
"7218","SBIQUA","EQ","SBI ETF QUALITY MF",0.01,1,"","",0,10,"INF200KA1WX6",257.15,190.16,257.15,73.2,"","","",0,0,0,237.75,158.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SBIETFQLTY"
"722","SBIEPB","EQ","SBI ETF PRIVATE BANK",0.01,1,"","",0,10,"INF200KA1S22",277.2,231.1,277.2,130.6,"","","",0,0,0,294.81,196.54,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SBIETFPB"
"7227","CEINFO","EQ","CEINFO SYSTEMS LTD MAPMYINDIA",0.01,1,"","",0,2,"INE0BV301023",2747.85,1513,2747.85,984.05,"","","",0,0,0,1997.1,1331.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAPMYINDIA"
"7229","HCLTEC","EQ","HCL TECHNOLOGIES LIMITED",0.01,1,"","",0,2,"INE860A01027",2012.2,1235,2012.2,12.9,"","","",0,0,0,1743.95,1426.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HCLTECH"
"724","TATCO","EQ","TATA COFFEE LTD",0.01,1,"","",0,1,"INE493A01027",346.65,198.85,346.65,4.47,"","","",0,0,0,413.75,275.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TATACOFFEE"
"7240","JCTIND","BE","JCT LTD",0.01,1,"","",0,2.5,"INE945A01026",0,0,83,2,"","","",0,0,0,3.24,2.16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JCT"
"7242","METBRA","EQ","METRO BRANDS LIMITED",0.01,1,"","",0,5,"INE317I01021",1430,990.05,1441.2,426,"","","",0,0,0,1344.7,896.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","METROBRAND"
"7247","EUPLAB","BE","EUPHARMA LABS LTD",0.01,1,"","",0,10,"INE909A01014",0,0,101,2.5,"","","",0,0,0,3.78,2.52,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EUPHARMLAB"
"7254","MEDHEA","EQ","MEDPLUS HEALTH SERVICES",0.01,1,"","",0,2,"INE804L01022",875.65,616,1343,548.25,"","","",0,0,0,845.15,563.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MEDPLUS"
"727","CONCON","EQ","CONTINENTAL CONSTRUCTIONS",0.01,1,"","",0,10,"INE970B01014",0,0,19.25,2,"","","",0,0,0,6.66,4.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CONTNLCONS"
"7276","UDACEM","EQ","UDAIPUR CEMENT WORKS LIMITED",0.01,1,"","",0,4,"INE225C01029",48.6,23.1,48.6,0.82,"","","",0,0,0,29.83,19.88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UDAICEMENT"
"7287","JTLINF","EQ","JTL INDUSTRIES LIMITED",0.01,1,"","",0,1,"INE391J01032",123.75,77.06,139,41.5,"","","",0,0,0,99.16,66.11,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JTLIND"
"7289","INDORG","BE","FUTURA POLYESTERS LTD",0.01,1,"","",0,10,"INE564A01017",0,0,85,2,"","","",0,0,0,4.92,3.28,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDIANORG"
"729","SGBT18","GB","2.50% SOV. GOLD BOND 11 DEC 25",0.01,1,"","",0,2952,"IN0020170133",0,0,8666,2415,"","","",0,0,0,9327.43,7631.54,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBDEC25XI"
"7316","ASSCOM","BE","ASSAM COMPANY (INDIA) LIMITED",0.01,1,"","",0,1,"INE442A01024",2.9,0.4,136,0.4,"","","",0,0,0,0.65,0.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASSAMCO"
"7325","DCMSI","EQ","DCM SHRIRAM INDUSTRIES LTD",0.01,1,"","",0,2,"INE843D01027",242.5,143,242.5,3.1,"","","",0,0,0,190.96,127.31,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DCMSRIND"
"7331","EURPAN","SM","EURO PANEL PRODUCTS LIMITED",0.01,1,"","",0,10,"INE505V01016",0,0,230,67.85,"","","",0,0,0,183.05,122.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EUROBOND"
"7339","BIRNEX","EQ","ADITYA BIR SUNLIF NIF NXT50ETF",0.01,1,"","",0,10,"INF209KB16D7",82.05,58.29,67,19.3,"","","",0,0,0,74.18,49.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ABSLNN50ET"
"7353","SBIN50","EQ","SBI-ETF NIFTY NEXT 50",0.01,1,"","",0,10,"INF200KA1598",825.6,594.2,825.6,155.01,"","","",0,0,0,754.81,503.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SETFNN50"
"7355","WELIN","EQ","WELLWIN INDUSTRY",0.01,1,"","",0,10,"INE752A01018",0,0,287,2.2,"","","",0,0,0,2.6,1.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WELLWININD"
"7358","DATPAT","EQ","DATA PATTERNS INDIA LIMITED",0.01,1,"","",0,2,"INE0IX101010",3655,1351.15,3655,575,"","","",0,0,0,1705.3,1136.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DATAPATTNS"
"736","CORHEA","EQ","CORE HEALTHCARE LTD",0.01,1,"","",0,10,"INE494A01017",0,0,372.5,3,"","","",0,0,0,10.6,7.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","COREPARENT"
"7361","SBIBAN","EQ","SBI-ETF NIFTY BANK",0.01,1,"","",0,10,"INF200KA1580",554.3,463.7,554.3,137,"","","",0,0,0,592,394.67,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SETFNIFBK"
"7372","SUNIRO","BE","SUNFLAG IRON STEEL CO LTD",0.01,1,"","",0,10,"INE947A01014",311.45,175,311.45,1.65,"","","",0,0,0,252.16,228.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUNFLAG"
"7374","STRSHA","EQ","STRIDES PHARMA SCIENCE LTD",0.01,1,"","",0,10,"INE939A01011",1675,530,1675,43.5,"","","",0,0,0,745.6,497.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","STAR"
"7376","HPADHE","EQ","HP ADHESIVES LIMITED",0.01,1,"","",0,2,"INE0GSL01024",113.05,42.65,131,42.65,"","","",0,0,0,60.9,40.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HPAL"
"7377","NTPND7","N7","8.49% NTPC Limited Mar 25",0.01,1,"","",0,10,"INE733E07JP6",0,0,16.8,4.5,"","","",0,0,0,6.45,4.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","849NTPC25"
"7385","FOCIN","SM","FOCE INDIA LIMITED",0.01,1,"","",0,10,"INE0I7D01019",0,0,1800,185.1,"","","",0,0,0,1563.6,1414.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FOCE"
"739","CORINT","EQ","COROMANDEL INTERNATIONAL LIMIT",0.01,1,"","",0,1,"INE169A01031",1977.9,1036.75,1977.9,2,"","","",0,0,0,2079.2,1386.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","COROMANDEL"
"7390","SUPLIF","EQ","SUPRIYA LIFESCIENCE LIMITED",0.01,1,"","",0,2,"INE07RO01027",835.2,305.5,835.2,170.15,"","","",0,0,0,753.8,502.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUPRIYA"
"740","SBIEIT","EQ","SBI ETF IT",0.01,1,"","",0,10,"INF200KA1S14",510,341,510,201.2,"","","",0,0,0,492.57,328.38,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SBIETFIT"
"7401","RAJEXP","EQ","RAJESH EXPORTS LIMITED",0.01,1,"","",0,1,"INE343B01030",332.95,152.9,1029.7,1.7,"","","",0,0,0,196.57,131.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RAJESHEXPO"
"7406","GLEPHA","EQ","GLENMARK PHARMACEUTICALS LTD",0.01,1,"","",0,1,"INE935A01035",1830.95,883,1830.95,4.53,"","","",0,0,0,1536.35,1257.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GLENMARK"
"7412","KOTN50","EQ","KOTAK NIFTY ALPHA 50 ETF",0.01,1,"","",0,10,"INF174KA1IA5",60.91,39.55,60.91,24.19,"","","",0,0,0,50.46,33.64,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALPHA"
"7417","MANCOA","BE","MANAKSIA COATED METALS & IND",0.01,1,"","",0,1,"INE830Q01018",118.99,28.5,118.99,2.3,"","","",0,0,0,87.54,79.21,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MANAKCOAT"
"742","COSFIL","EQ","COSMO FIRST LIMITED",0.01,1,"","",0,10,"INE757A01017",1083.8,451.5,1428,2.42,"","","",0,0,0,781.4,521,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","COSMOFIRST"
"7420","MANAL","EQ","MANAKSIA ALUMINIUM COMPANY LTD",0.01,1,"","",0,1,"INE859Q01017",35.88,17.86,46,2.2,"","","",0,0,0,27.94,18.63,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MANAKALUCO"
"7422","MOTQ50","EQ","MOTILAL OSWAL NASDAQ Q 50 ETF",0.01,1,"","",0,10,"INF247L01AU3",93.32,57.51,93.32,45,"","","",0,0,0,86.13,57.42,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MONQ50"
"7425","HECINF","EQ","HEC INFRA PROJECTS LIMITED",0.01,1,"","",0,10,"INE558R01013",168.53,66.7,168.53,13.6,"","","",0,0,0,107.12,96.91,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HECPROJECT"
"7428","ZENINF","BE","ZENITH INFOTECH LIMITED",0.01,1,"","",0,10,"INE899A01017",6,1.9,1999,1.9,"","","",0,0,0,2.7,2.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZENITHINFO"
"7450","NILSPA","BE","NILA SPACES LIMITED",0.01,1,"","",0,10,"INE00S901012",19.4,4.6,19.4,0.45,"","","",0,0,0,12.37,11.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NILASPACES"
"7451","DSPN50","EQ","DSP NIFTY 50 ETF",0.01,1,"","",0,10,"INF740KA1CL0",278.3,217.84,278.3,154,"","","",0,0,0,277.47,184.98,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIFTY50ADD"
"7456","DSP150","EQ","DSP NIFTY MIDCAP 150 ETF",0.01,1,"","",0,10,"INF740KA1QL0",269.48,198.95,269.48,146,"","","",0,0,0,258.43,172.28,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MIDQ50ADD"
"7457","SHRSH","EQ","SRI HAVISHA HOSP INFRA LTD",0.01,1,"","",0,2,"INE293B01029",3.49,1.86,14.85,0.35,"","","",0,0,0,2.2,1.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HAVISHA"
"7463","MANSTE","EQ","MANAKSIA STEELS LIMITED",0.01,1,"","",0,1,"INE824Q01011",77.14,44.21,107,5.1,"","","",0,0,0,59.91,39.94,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MANAKSTEEL"
"7506","WOCKHA","EQ","WOCKHARDT LTD",0.01,1,"","",0,5,"INE049B01025",1679.9,490.15,1999.27,61.3,"","","",0,0,0,1396.55,1263.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WOCKPHARMA"
"7508","ZENTEC","EQ","ZEN TECHNOLOGIES LTD",0.01,1,"","",0,1,"INE251B01027",2627,814.5,2627,21.3,"","","",0,0,0,1299.2,1063,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZENTEC"
"7518","TRESOL","EQ","TREJHARA SOLUTIONS LIMITED",0.01,1,"","",0,10,"INE00CA01015",303.99,139.25,222.65,4.45,"","","",0,0,0,214.86,175.79,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TREJHARA"
"7537","LCCINF","BE","LCC INFOTECH LIMITED",0.01,1,"","",0,2,"INE938A01021",11.65,1.8,67.71,0.15,"","","",0,0,0,6.53,5.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LCCINFOTEC"
"7551","AMFIND","BE","AMFORGE INDUSTRIES LTD",0.01,1,"","",0,2,"INE991A01020",0,0,82.75,1.65,"","","",0,0,0,2.64,1.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AMFORGEIND"
"7553","NRBBEA","EQ","NRB BEARINGS LTD",0.01,1,"","",0,2,"INE349A01021",371,191.45,401.55,2.18,"","","",0,0,0,257.7,171.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NRBBEARING"
"7558","GONPEI","BE","GONTERMANN PEIPERS (INDIA) LTD",0.01,1,"","",0,10,"INE530A01026",0,0,84.7,5.25,"","","",0,0,0,15.9,10.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GONTERPEIP"
"7560","UNIPOL","EQ","UNITED POLYFAB GUJARAT LIMITED",0.01,1,"","",0,10,"INE368U01011",183.19,78.55,183.19,1.98,"","","",0,0,0,131.25,118.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNITEDPOLY"
"7569","IVRINF","EQ","IVRCL LIMITED",0.01,1,"","",0,2,"INE875A01025",1.5,0.35,313.5,0.35,"","","",0,0,0,0.42,0.38,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IVRCLINFRA"
"757","CRISIL","EQ","CRISIL LIMITED",0.01,1,"","",0,1,"INE007A01025",6950,3880,6950,8.51,"","","",0,0,0,5459.25,3639.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CRISIL"
"7573","BEARE1","BE","BEARDSELL LTD RIGHTS ENTIT",0.01,1,"","",0,10,"INE520H20014",24.15,2,24.15,2,"","","",0,0,0,28.95,19.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BEARD-RE"
"7596","SHIRE1","BE","SHIVAM AUTOTECH Rights Entit",0.01,1,"","",0,10,"INE637H20016",85,7.6,85,7.6,"","","",0,0,0,21.9,18,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHIVAM-RE"
"760","CROGRE","EQ","CG POWER AND IND SOLUTIONS LTD",0.01,1,"","",0,2,"INE067A01029",874.7,449.4,874.7,1.46,"","","",0,0,0,690.9,565.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CGPOWER"
"7603","CMSIN","EQ","CMS INFO SYSTEMS LIMITED",0.01,1,"","",0,10,"INE925R01014",616.5,375.05,616.5,210.4,"","","",0,0,0,539.75,359.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CMSINFO"
"7610","VIVCOL","SM","VIVO COLLABORATION SOLUTIONS",0.01,1,"","",0,10,"INE0IA701014",0,0,372.85,65.35,"","","",0,0,0,73.5,66.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VIVO"
"7611","KRIENG","BE","KRISHNA ENGG. WORKS LTD.",0.01,1,"","",0,10,"INE409C01011",0,0,31.9,0.35,"","","",0,0,0,1.75,1.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KRISHNAENG"
"7616","SKUMAR","BE","SKUMARS NATIONWIDE LTD",0.01,1,"","",0,10,"INE772A01016",0,0,177.9,2.3,"","","",0,0,0,2.55,2.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SKUMARSYNF"
